rule_settings_id,rule_conditions_id,measure,duration,measurefromvalue,measureoperator,measuretovalue,operator,time,timefromvalue,timeoperator,timetovaluerule_settings_id                     | rule_conditions_id                   | measure | duration | measurefromvalue | measureoperator | measuretovalue | operator | time | timefromvalue | timeoperator | timetovalue
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3c890b4f-3cf7-46f4-9269-1d62d2c65bb8,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3caf8ae6-8381-49e5-809b-ff0757146464,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3cb99d56-700f-4398-88b9-4df55e8300a3,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3cc7f60f-5d50-4a6f-b32e-775a2929956e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3d9237c7-7474-41c8-bea3-4c2ab57b1631,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3db05e01-51a8-4110-937e-38e2213ae004,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3dc6289b-c897-4721-9627-ae1b8bcb3e84,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3dcecd63-5db3-4ebd-8929-4063ae8e635e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3e192753-23a2-4088-81c6-963bf2970d12,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3eccf34f-3d99-485b-abe0-9d614e59af2d,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3f18227e-8e1f-470f-8f3d-3b8d3895ef1e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3f2c1026-e5a3-44f8-9bf8-c9f7ac2df0fa,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3f3ec9bf-4e8b-49cb-a8c3-d33703b0fa01,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3f47b1af-60f9-421c-be37-3b9a162b36eb,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3f5a0ed8-2488-4e2b-aff4-ebaffab107b4,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3f62e55b-5737-414f-8160-99bb58cab91e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3fe08e7d-ef19-4427-9e54-2d8be1fe74ac,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3fe92ad1-9681-49f5-b885-8f53b83ef450,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,3ffc7f85-8566-4b9d-96c2-6fe53ff5d80b,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4002fe55-ef97-44e1-a73a-7f90dd42409b,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,400a06fa-786c-4e7e-8e5a-b4fbd70a9991,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,400e409f-1e3c-4c72-aa3a-8cb15cb870f3,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4012d600-d765-4feb-91ad-bcb6fa66018f,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,403db34d-137c-4ea4-bf19-0038f67b88d1,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,40407b48-be2b-47c9-923a-b17b536e33fb,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4044bd6b-09a6-4b47-87a1-2195bc5ccde6,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,40758204-a07c-4b7d-9c68-3e81298b6e99,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4077523a-6ea9-411b-9897-971784202c21,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,408be7dc-6981-4002-9911-654b4acbece6,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4096335f-a025-462d-9f21-c300247385a5,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,409b3f31-84ac-48dc-8f49-cc3e2e949bb6,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,40c77107-72c3-47e0-8687-17daf99d3bc2,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,40f754a4-861e-4a3b-ad34-cd8139f76a36,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,427df326-2dae-4e65-ac6d-bae6a62e1843,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4296555e-029c-48f4-8940-2704d20ca391,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,42985e20-7a75-44b2-a220-5b9a88014d61,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,42e5ce3f-e3a9-4684-95b4-f8174acfdc8d,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,433ae2ac-8651-41ff-816f-8e2a4b39a629,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,433d4483-3ee5-4a54-834d-af04248e1e4e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4348664d-180a-41e9-b77a-88b82b4e3254,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4364acc3-f923-4877-8656-f6365f7a0f0a,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,43dae346-557c-4149-a413-96b60146e514,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,43ea6bd6-66fe-4ff2-89c2-9625d4daa89f,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,43fd711e-9c3e-4492-9f62-64fd6f071c93,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,43feea8e-56f6-4876-92fb-4684987e2943,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,444e50ca-5475-4b6b-8b90-11aada4115de,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4472bbc5-a322-498b-991c-ea86bd4eb8ce,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,45605d29-ca43-4161-8a5c-3d72a7260a73,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,456b4331-dc47-4cac-bda5-d6ca3d2910ec,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,45cc52ec-e5b8-4d37-b8dc-d2e713b6ecb7,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4613c2c7-ee7d-4b02-b213-89a972a2446d,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,46afedba-acb3-4f27-bfff-c459ff5fc50b,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,46b72948-07d7-4a8e-badc-e579d5ffd810,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,47f134b9-4515-491d-b9f8-7aaf041f5c91,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,483066c0-9571-4a64-affa-6e842c77648a,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,483c644a-b623-4efe-9588-99927e48feeb,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,488cdd35-5803-4de2-b6b7-c555f29c77a8,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4898af33-ea2c-4b89-8894-cc0788e97aae,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,48d97d89-eb9a-49c5-ad9b-7e1eccb69d0e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,493f2eb9-373e-4fa1-8908-6508b2587cdb,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,494634da-779c-4f04-a99c-438c65405e6e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4a05f916-aaa5-45f4-a152-ad89640d4dcc,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4a24c64b-a1c0-48f1-8b6b-e697b19ab425,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4a3ca686-8fa7-42fe-b774-40114c583120,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4a4691d2-dc1d-4a69-912b-3d4546a2c8ab,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4a4b7577-b644-4e70-9d06-c947aadaf373,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4a608e02-1373-4352-9666-528b3498786f,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4a671018-3b34-4e6b-b46e-1c139834f98b,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4aa9ef90-4f85-43bc-a310-d6fd7309233f,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4ae710fd-a87c-485b-8353-222738e28878,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4b47ca4d-0fc4-4440-b0db-6d13c375bdec,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4bbb9c9e-e066-427e-9000-20dfda357652,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4bf74e79-bc09-4bfc-8025-02cabdd01840,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4c25a62a-5f0e-42cb-9571-fe9976a1822d,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4c3fb1c0-0659-4f8d-95b0-eda9d368edf9,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4cab469d-421d-46e7-a707-64b3d63b79a5,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4d3402f6-758e-43b9-be06-63468db36dec,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4d9e3f44-7f93-4bb4-9708-7a266a855a1e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4ddda883-037f-4438-afee-4fcff13db7de,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4e231212-81d1-450a-889d-66c33301fa5a,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4e4d3cad-09a2-40f3-a487-f42dd922d6be,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4e729fe4-4661-4d35-b135-396b8ac529bb,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4ee854e9-a494-4d99-9ad5-e67b851e66cd,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4eeeae57-8c4c-432e-b261-c48ec8468547,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4f318862-d066-42a4-9e10-9db42d4cb25e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,4feedf96-61b0-4a0e-acdc-d6cbac62bb52,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5024ff5e-f51b-4e1b-8a9e-cc202d53b00f,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,508bb427-7046-4a4f-a483-58f0c5ca2d20,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,50af81b3-562b-4c3b-b39b-f70b0ca5515e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,51604a4b-be4a-4674-979b-518ed4324fc1,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,516532b6-3ea5-46df-8c86-9511b82d8381,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,51a4dd89-620f-4998-87f5-c0fda08674a3,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,52251202-ed64-4849-b169-f3ddb6100ee7,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5234ee00-034c-4e88-a8e0-80e8c7264e9b,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,52350ec1-8e9d-4c6e-8787-31a3f5da3b5e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,52d85a72-fc8e-4946-9f6d-4456d69dfe76,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,536ecb0d-6917-4483-a8bf-e82c93939694,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5376479a-d7f9-4fd1-804b-4c0d0e93ce26,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,53bbba51-791e-4891-b60c-dc386b8fde2a,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,54215c83-c140-4d4e-bb69-af57080d7303,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,546a21f1-7ed0-4b12-a15a-3645757bb53a,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,54b6bc16-228a-41b7-b7ca-125ad7757b9f,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,54bae4a0-cb0a-4c90-bcc2-38826f236430,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,54bb38a0-0e11-498d-b61e-28a234e2a1bc,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,54e23f91-6d4a-4b5d-a1d7-9af5888c77c1,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5516f232-34d1-4ff1-8125-9a4f0e743f57,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,554f3645-8a4b-412d-9f0d-976991bd25b0,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,55a46bb2-ac7a-4b5a-aa64-3665ecf724ea,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,55aa40c0-801a-4ffe-b6bd-cc157f3bad49,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,55df9c62-a48b-4d63-a3bf-ea9a8e4c4069,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,55dff118-ad92-48a6-abb0-4b3747ec5343,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5609d9cd-6566-4766-8543-f855209ff1c1,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,561f4906-d056-4856-9c6c-4f51fb2343c4,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5644a560-b6eb-406d-b4fd-7e6e1b1bb122,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,567afb36-6ffb-4d71-85c3-c9cb92ac18d7,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,57484a3d-6421-4f4e-a416-726ce53ba6b5,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5781ebcf-22e2-4359-85d5-7c6f8847a29f,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,57f22a29-5213-4851-ac88-6ea02b8825dd,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5809b27c-bbff-4712-94e0-6c365a02a92b,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5840c0b5-aa1c-4f7f-95aa-8952d32e351e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,588918cb-b564-4a40-88d0-b8f62de1e2d4,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5898d589-53be-4831-9a3c-421a6b810d6e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,58bc0924-931a-4749-b4c3-8531f7d50530,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,58d102bf-6d82-419e-8ac6-df5eb1fb3245,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,59701368-2779-44dd-867f-2c9f9e1fce55,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5981ac98-318d-4005-a77f-969d1c6e519d,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,59ff302d-44fa-483c-9092-e2abc5966d6d,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5a8f6fbc-1e79-425e-985e-d9afef03d967,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5ac9b144-f47e-41df-959a-e0e2396de8de,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5b34e371-96ea-4469-98dc-75e81d038125,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5b6ab06a-354c-47c3-8e20-29e04645c25b,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5b78b0ff-54fc-44f8-a409-8546d44d116e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5bc1249a-2ac0-4633-a4f9-26deb11a53a5,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5c1b767f-3f17-4e1c-a285-f6b687cbfbfe,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5c9b7d20-5b20-42cb-b70a-5f3659bc3a42,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5ce5e73a-4580-47b7-82c6-06c5ed43090b,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5d089d5a-1fe2-442c-8876-623684a4085e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5d6372c6-6b76-4abc-9391-5dfbeb0efccf,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5d9945b4-72da-48fe-8dc9-f9613948cab2,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5d9badbc-66aa-46c5-9655-56cdbb06ecbb,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5e346318-9b96-4260-ab37-cae080fcd4fb,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5e9c6fd4-44c4-4ae6-bb34-9eda64346bf0,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5f205b66-d199-4a71-a60c-74f1c851fb6e,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5f31b62c-fc45-45d1-ab4c-ab606d2d752a,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5f4b867e-2d12-41b4-afd1-8d2661672727,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5f5273bb-f54b-42fa-8139-36454480e59d,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5f61b395-747f-40de-b9f0-b2d6e6b13c17,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,5fdbb59f-2873-442d-9166-4dd193530b0a,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,60217080-c3bb-4e34-a86f-b6ae776c4ae9,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,6026a8d8-a5c1-4943-89fe-7e911d0b1d4b,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,60f6259a-79dc-4835-9588-ad0859eb5b89,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,6101f0d5-f3f4-4125-acd4-cf2aa3d23f09,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,61046968-621e-478f-a926-cd510c528290,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,611bba49-4c6f-4003-86f2-55b45c63abf1,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,6133f60a-faa5-492c-904b-0e1a0c013fa9,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,613c48c6-5e81-4645-a75c-37372ab240ad,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,616d89fd-e7f1-4848-b96f-bfdb55df737a,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,618c9fee-15ff-4b09-b954-ecb40dd9952f,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,61e5a3ac-8db0-4a12-a467-16bc6658751c,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,6228f246-c9f7-4f33-8432-721a8364d089,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,6254f51b-e1b7-43c5-9d27-17f2248c852d,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,62fd530b-5086-45cb-92cf-857546ae4248,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,6363c943-5120-40a1-96c7-facca9f61d45,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,63c4ddeb-af74-4069-9245-8b37f00bfb01,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,63e93cde-ec90-46ff-a08c-26b68ff69665,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,63f71551-46f1-47ec-9ca5-013d64fd896a,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,64acb8a5-5a41-4c6d-ae9b-24f99e9ebdf7,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,65120d6f-98b7-451b-aa7f-958d93b26c64,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,65225a5e-a379-491f-9582-baad78101a98,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,65275bac-69aa-47f3-a497-131cbd14e792,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,655ccef5-243f-4740-9182-1e41826d9aa6,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,65d23cc5-73dc-4a5f-8267-af4491a27dbb,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,65e20dc8-d64a-48fc-8146-3650bc301130,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,65efaa2a-e2ff-4a4e-96b3-e41089cd4bb8,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,6668e2e2-e1a3-4a2d-b652-1d85583594b8,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,667d5f2f-df62-45f3-a1b9-33fd1fcdc3a8,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,66dfbce9-9c56-401a-acb8-9decf46f3e52,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,67794211-4c63-4f43-b09d-574f749ca310,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,67b9550b-0861-4d57-a3e4-1cad240ff764,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,67c42621-65cb-4476-8c05-16c6af981ec9,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,67ce96f8-6cb5-421e-aa44-cc8e375072c1,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,6811a4d3-4966-43e2-a304-2313a4473897,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,6812b610-388f-4b55-8258-0a8255b687d5,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,6819ad94-d6de-49f4-9e97-e3045a1e602d,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,68a09cab-1dd2-4ff1-9182-0ee76749b554,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,68a6ae58-e459-4523-9e69-6165fd641a91,PPS,,0,Greater than,0,,,,,
5b4d01f3-129b-4a6c-a808-2652c3e0306a,68b45d08-8d85-4dd0-8e80-14e6d93fd87c,PPS,,0,Greater than,0,,,,,
